Date,User,Rig #,File,Ephys,Trans,Morph,Pilot,Pilot Details,cell type,Slice on rig time,Time,Time to Entire-Cell,Region,Layer,Depth (um),Slice (Lims ID?),Slice health,Cell Health,Slice notes,"Location (x,y coordinates?)",extraction pressure applied (mbar),retraction pressure applied (mbar),Post patch?,Post patch pipette R,Nucleus sucked in?,Volume (uL),Notes,Time spent extracting cytosol,Time spent retracting pipette,patch duration,Ephys protocol,Rheobase,Pipette size (MOhm),Vm,Breakin Ra,Ephys notes,aCSF date,Internal version,Takara RNAse inhibitor,Biocytin,Tube_ID,Well ID #,Lims tube id,Lims tube id,Smarter_ID,Picogreen conc. (pg/uL),Picogreen yield (pg),BA total conc. (pg/uL),BA total yield (pg),BA conc. <400 (pg/uL),BA conc. >400 (pg/uL),Ratio >400/total,SM_QC,PCR cycles,>400 normalized to 21 pcr cycles,SM_QC_PF,Batch,Resolution index,Cluster,Res index pctl.,Total reads,mRNA reads,%mRNA,Genes detected,Biocytin Well,Barcode,Atlas Region,distance to edge,Plate,20x status,20x LIMS link,63x go no go,63x QC,Confidence,Bad dates,Notes,
180112,PA,7,Chrna2-Cre_OE25;Ai14-367172.05.01.01,x,,,None,,Cre+,12:24,12:40,2.416666667,VISp,5,18.4,Chrna2-Cre_OE25;Ai14-367172.05.01,4,3,,,-26,-26,nucleus_present,2000,no,1,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled Small Bubbles Nucleated, saw nucleus at end of extraction.",1.016666667,2.1,8.65,,,4.8,,,"Patch/Cell Unstable,Cell Depolarized,Ended After C1 1",20180111,AiV2-50uM alexa 488,0.5,0.5,454,EPhys_180108_05_A05_M,PAS4_180112_454_A01,PAS4_180112_454_A01,A8S4_180119_08_G03,1247.753,14973.04,1043,12516,328.545,714.455,69%,Pass,21,714.455,pass,,,,,,,,,BIOCYTIN_180116_05_A05,500367715,,,,qc,http://lims2/focal_plane_image_series?id=657981853,,,,,,
180112,PA,7,Chrna2-Cre_OE25;Ai14-367172.05.01.02,x,,,None,,Cre+,12:24,13:07,1.783333333,VISp,5,17.3,Chrna2-Cre_OE25;Ai14-367172.05.01,3,2,,,-24,-24,nucleus_present,4.6,not_intentionally,1,"Cell Dimmed,Cell Swelled No Bubbles",1.216666667,3.533333333,9.6,,,4.8,,,"Patch/Cell Unstable,Cell Depolarized,Rheobase Changed,Ended After C1,'Wave of Death' 1",20180111,AiV2-50uM alexa 488,0.5,0.5,455,,PAS4_180112_455_A01,PAS4_180112_455_A01,A8S4_180119_08_H03,211.1745,2534.09,198.5,2382,107.3885,91.1115,46%,Fail,21,91.1115,fail,,,,,,,,,BIOCYTIN_180116_05_A05,500367715,,,,qc,http://lims2/focal_plane_image_series?id=657981853,,,,,,
180112,PA,7,Nos1-CreERT2;Ai14-367208.06.02.01,x,,,None,,Cre+,14:34,15:08,3.7,VISp,3-Feb,56.4,Nos1-CreERT2;Ai14-367208.06.02,2,2,,,-35,-35,nucleus_present,3000,no,1,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled,Too Deep No Bubbles",1.4,2,8.083333333,,,7.2,,,"Cell Depolarized,Rheobase Changed,Ended After C1 1",20180111,AiV2-50uM alexa 488,0.5,0.5,456,EPhys_180108_05_B02_M,PAS4_180112_456_A01,PAS4_180112_456_A01,A8S4_180119_08_B04,278.4608,3341.53,179.5,2154,106.982,72.518,40%,Fail,21,72.518,fail,,,,,,,,,BIOCYTIN_180116_05_B02,500366241,,,,processing,http://lims2/focal_plane_image_series?id=657981928,,,,,,
180112,PB,2,Chat-IRES-Cre-neo;Ai14-367633.04.02.01,x,,,None,,Cre+,10:05,10:26,5.033333333,VISp,3-Feb,37.6,Chat-IRES-Cre-neo;Ai14-367633.04.02,4,4,,,-22,-22,nucleus_absent,200,not_intentionally,1,Small Bubbles,0.466666667,0.016666667,11.71666667,,,3,,,,20180111,AiV2-50uM alexa 488,0.5,0.5,501,Ephys_180108_05_A01_M,PBS4_180112_501_A01,PBS4_180112_501_A01,A8S4_180119_08_H04,948.6699,11384.04,818.3,9819.6,310.1357,508.1643,62%,Pass,21,508.1643,pass,,,,,,,,,BIOCYTIN_180116_05_A01,500366977,,,,qc,http://lims2/focal_plane_image_series?id=657978962,,,,,,
180112,PB,2,Chat-IRES-Cre-neo;Ai14-367633.04.02.02,x,,,None,,Cre+,10:05,10:56,2.3,VISp,4,82.1,Chat-IRES-Cre-neo;Ai14-367633.04.02,4,3,,,-25,-25,nucleus_present,1000,no,1,Medium Bubbles,1.366666667,0,12.13333333,,,3.7,,,,20180111,AiV2-50uM alexa 488,0.5,0.5,502,,PBS4_180112_502_A01,PBS4_180112_502_A01,A8S4_180119_08_A05,1215.296,14583.55,933.6,11203.2,454.6632,478.9368,51%,Pass,21,478.9368,pass,,,,,,,,,BIOCYTIN_180116_05_A01,500366977,,,,qc,http://lims2/focal_plane_image_series?id=657978962,,,,,,
180112,PB,2,Chat-IRES-Cre-neo;Ai14-367633.04.02.03,x,,,None,,Cre+,10:05,11:16,3.183333333,VISp,3-Feb,45.2,Chat-IRES-Cre-neo;Ai14-367633.04.02,3,3,,,-25,-25,nucleus_present,200,not_intentionally,1,,0.483333333,0.016666667,15.38333333,,,3.6,,,,20180111,AiV2-50uM alexa 488,0.5,0.5,503,,PBS4_180112_503_A01,PBS4_180112_503_A01,A8S4_180119_08_B05,1503.423,18041.07,1554.3,18651.6,411.8895,1142.4105,74%,Pass,21,1142.4105,pass,,,,,,,,,BIOCYTIN_180116_05_A01,500366977,,,,qc,http://lims2/focal_plane_image_series?id=657978962,,,,,,
180112,PB,2,Chat-IRES-Cre-neo;Ai14-367633.06.02.01,x,,,Tissue_Touch,,None,11:46,11:49,3.883333333,VISp,4,77.8,Chat-IRES-Cre-neo;Ai14-367633.06.02,3,3,,,0,0,nucleus_absent,0,no,1,Medium Bubbles,0.1,0.116666667,2.716666667,,,3,,,,20180111,AiV2-50uM alexa 488,0.5,0.5,504,tissue touch,PBS4_180112_504_A01,PBS4_180112_504_A01,A8S4_180119_08_C05,292.1924,3506.31,224.1,2689.2,134.46,89.64,40%,Fail,21,89.64,fail,,,,,,,,,,,,,,,,,,,,,
180112,P8,4,Chrna2-Cre_OE25;Ai14-367172.04.02.01,x,x,,None,,Cre+,10:45,10:51,1.066666667,VISp,5,41.8,Chrna2-Cre_OE25;Ai14-367172.04.02,2,3,,,-35,-35,nucleus_present,20,intentionally,1,No Bubbles,1.333333333,2.466666667,9.766666667,,,4.9,,,,20180111,AiV2-50uM alexa 488,0.5,0.5,351,EPhys_180108_05_A02_M,P8S4_180112_351_A01,P8S4_180112_351_A01,A8S4_180119_08_H02,1316.369,15796.42,799.7,9596.4,364.6632,435.0368,54%,Pass,21,435.0368,pass,,,,,,,,,BIOCYTIN_180116_05_A02,500367161,,,,qc,http://lims2/focal_plane_image_series?id=657979939,,,,,,
180112,P8,4,Chrna2-Cre_OE25;Ai14-367172.04.02.02,x,x,,None,,Cre+,10:45,11:23,1.5,VISp,3-Feb,44.2,Chrna2-Cre_OE25;Ai14-367172.04.02,2,3,,,-35,-35,nucleus_present,1000,no,1,Cell Shrunk No Bubbles,1.466666667,2.333333333,12.06666667,,,4.1,,,,20180111,AiV2-50uM alexa 488,0.5,0.5,352,,P8S4_180112_352_A01,P8S4_180112_352_A01,A8S4_180119_08_A03,1608.506,19302.07,1514.8,18177.6,408.996,1105.804,73%,Pass,21,1105.804,pass,,,,,,,,,BIOCYTIN_180116_05_A02,500367161,,,,qc,http://lims2/focal_plane_image_series?id=657979939,,,,,,
180112,P8,4,Chrna2-Cre_OE25;Ai14-367172.05.02.01,x,,,Tissue_Touch,,None,12:57,13:02,0.166666667,VISp,5,40.8,Chrna2-Cre_OE25;Ai14-367172.05.02,3,1,,,0,0,nucleus_absent,8,no,1,No Bubbles tissue touch control,0,787.7,5.333333333,,,4.4,,,,20180111,AiV2-50uM alexa 488,0.5,0.5,353,EPhys_180108_05_A06_M,P8S4_180112_353_A01,P8S4_180112_353_A01,A8S4_180119_08_B03,562.8682,6754.42,338,4056,188.604,149.396,44%,Fail,21,149.396,fail,,,,,,,,,,,,,,,,,,,,,
180112,P8,4,Chrna2-Cre_OE25;Ai14-367172.05.02.02,x,,,None,,Cre+,12:57,13:17,1.133333333,VISp,5,41.1,Chrna2-Cre_OE25;Ai14-367172.05.02,2,4,,,-22,-22,nucleus_absent,600,no,1,No Bubbles,1.383333333,4.533333333,13.03333333,,,3.9,,,,20180111,AiV2-50uM alexa 488,0.5,0.5,354,,P8S4_180112_354_A01,P8S4_180112_354_A01,A8S4_180119_08_C03,535.5038,6426.05,255.8,3069.6,163.2004,92.5996,36%,Fail,21,92.5996,fail,,,,,,,,,BIOCYTIN_180116_05_A06,500367899,,,,processing,http://lims2/focal_plane_image_series?id=657981872,,,,,,
180112,P8,4,Nos1-CreERT2;Ai14-367208.04.02.01,x,x,,None,,Cre+,14:11,14:18,3.166666667,VISp,1,54.8,Nos1-CreERT2;Ai14-367208.04.02,2,2,,,-35,-35,nucleus_present,1000,not_intentionally,1,Fluorescence in Pipette No Bubbles,1.25,1.383333333,10.93333333,,,4.2,,,"Cell Depolarized,Cell Hyperpolarized",20180111,AiV2-50uM alexa 488,0.5,0.5,355,EPhys_180108_05_B01_M,P8S4_180112_355_A01,P8S4_180112_355_A01,A8S4_180119_08_A04,1875.524,22506.28,1522.9,18274.8,440.1181,1082.7819,71%,Pass,21,1082.7819,pass,,,,,,,,,BIOCYTIN_180116_05_B01,500366057,,,,qc,http://lims2/focal_plane_image_series?id=657981905,,,,,,
180115,P9,6,Sst-IRES-Cre;Ai14-368770.04.01.01,x,x,,None,,Cre+,12:59,13:04,0.966666667,VISp,6b,44.8,Sst-IRES-Cre;Ai14-368770.04.01,4,3,,,-18.7,-18.7,nucleus_present,3000,no,1,"Cell Dimmed,Cell Swelled No Bubbles,Solution in Pipette Shank Alexa fill visible
 
 Nucleated",0.4,2.45,7.883333333,,,3.9,,,,20180112,AiV2-50uM alexa 488,0.5,0.5,401,EPhys_180115_02_A04_M,P9S4_180115_401_A01,P9S4_180115_401_A01,A8S4_180119_08_A06,1677.596,20131.16,1106.9,13282.8,516.9223,589.9777,53%,Pass,21,589.9777,pass,,,,,,,,,BIOCYTIN_180123_02_A04,500367238,,,,qc,http://lims2/focal_plane_image_series?id=659950211,,,,,,
180115,P9,6,Sst-IRES-Cre;Ai14-368770.04.01.01,x,x,,None,,Cre+,12:59,13:22,0.866666667,VISp,5,48.5,Sst-IRES-Cre;Ai14-368770.04.01,3,2,,,-19.4,-19.4,nucleus_present,1800,no,1,"Cell Dimmed,Cell Swelled No Bubbles,Solution in Pipette Shank Alexa fill visible
 
 Nucleated",0.266666667,1.45,7.633333333,,,3.7,,,Patch Became Leaky,20180112,AiV2-50uM alexa 488,0.5,0.5,402,,P9S4_180115_402_A01,P9S4_180115_402_A01,A8S4_180119_08_B06,1295.049,15540.59,1010.7,12128.4,356.7771,653.9229,65%,Pass,21,653.9229,pass,,,,,,,,,BIOCYTIN_180123_02_A04,500367238,,,,qc,http://lims2/focal_plane_image_series?id=659950211,,,,,,
180115,PA,7,Htr3a-Cre_NO152;Ai14-368658.06.02.01,x,x,,None,,Cre+,9:59,10:42,3.233333333,VISp,3-Feb,18.8,Htr3a-Cre_NO152;Ai14-368658.06.02,2,3,Lot of dead cells,,-40,-40,nucleus_present,1200,no,1,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled No Bubbles Nucleated, saw nucleus at end of extraction.",1.416666667,2.85,9.283333333,,,5.8,,,"Cell Depolarized,Ended After C1 11",20180112,AiV2-50uM alexa 488,0.5,0.5,451,EPhys_180115_02_A01_M,PAS4_180115_451_A01,PAS4_180115_451_A01,A8S4_180119_08_F05,608.6513,7303.82,548,6576,178.1,369.9,68%,Pass,21,369.9,pass,,,,,,,,,BIOCYTIN_180123_02_A01,500366680,,,,qc,http://lims2/focal_plane_image_series?id=659948400,,,,,,
180115,PA,7,Htr3a-Cre_NO152;Ai14-368658.05.02.01,x,x,,None,,Cre+,11:31,11:59,4.333333333,VISp,5,24,Htr3a-Cre_NO152;Ai14-368658.05.02,2,2,,,-30,-30,nucleus_present,300,no,1,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled Small Bubbles Partial nucleated, couldn't get gigasend seal.",0.833333333,3.85,9.716666667,,,4.5,,,"Patch/Cell Unstable,Cell Hyperpolarized,Rheobase Changed,Ended After C1",20180112,AiV2-50uM alexa 488,0.5,0.5,452,EPhys_180115_02_A02_M,PAS4_180115_452_A01,PAS4_180115_452_A01,A8S4_180119_08_G05,458.2336,5498.8,393,4716,163.881,229.119,58%,Pass,21,229.119,pass,,,,,,,,,BIOCYTIN_180123_02_A02,500366312,,,,qc,http://lims2/focal_plane_image_series?id=659948676,,,,,,
180115,PA,7,Htr3a-Cre_NO152;Ai14-368659.06.02.01,x,,,None,,Cre+,12:42,13:03,2.283333333,VISp,1,55.5,Htr3a-Cre_NO152;Ai14-368659.06.02,3,2,,,-40,-40,nucleus_present,22.2,not_intentionally,1,"Cell Dimmed,Cell Swelled,Too Deep No Bubbles Partial nucleated",1.366666667,3.116666667,10.58333333,,,5.8,,,"Patch/Cell Unstable,Cell Hyperpolarized,Rheobase Changed,Ended After C1 18",20180112,AiV2-50uM alexa 488,0.5,0.5,453,EPhys_180115_02_A03_M,PAS4_180115_453_A01,PAS4_180115_453_A01,A8S4_180119_08_H05,481.8589,5782.31,386.5,4638,158.8515,227.6485,59%,Fail,21,227.6485,fail,,,,,,,,,BIOCYTIN_180123_02_A03,500366128,,,,qc,http://lims2/focal_plane_image_series?id=659948802,,,,,,
180115,PA,7,Sst-IRES-Cre;Ai14-368770.04.02.01,x,,,None,,Cre+,15:09,15:23,2.133333333,VISp,4,31.7,Sst-IRES-Cre;Ai14-368770.04.02,3,3,,,-25,-25,entire_cell,11,not_intentionally,1,"Cell Dimmed,Cell Swelled,Cell Disappeared Small Bubbles Cell disappeared after extraction so assuming entire cell sucked in.",1.05,2.183333333,8.466666667,,,6.6,,,"Patch/Cell Unstable,Rheobase Changed,Ended After C1 1",20180112,AiV2-50uM alexa 488,0.5,0.5,454,EPhys_180115_02_A05_M,PAS4_180115_454_A01,PAS4_180115_454_A01,A8S4_180119_08_C06,555.5927,6667.11,243,2916,161.595,81.405,34%,Fail,21,81.405,fail,,,,,,,,,BIOCYTIN_180123_02_A05,500367416,,,,processing,http://lims2/focal_plane_image_series?id=659950939,,,,,,
180115,PA,7,Vip-IRES-Cre;Ai14-368553.06.02.01,x,x,,None,,Cre+,16:21,16:37,1.916666667,VISp,3-Feb,28.6,Vip-IRES-Cre;Ai14-368553.06.02,3,3,,,-20,-20,nucleus_present,2000,no,1,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled Small Bubbles Nucleated",0.716666667,2.366666667,7.7,,,5.7,,,"Patch/Cell Unstable,Cell Depolarized,Rheobase Changed,Ended After C1",20180112,AiV2-50uM alexa 488,0.5,0.5,455,EPhys_180115_02_A06_M,PAS4_180115_455_A01,PAS4_180115_455_A01,A8S4_180119_08_D05,862.1671,10346.01,823.5,9882,288.225,535.275,65%,Pass,21,535.275,pass,,,,,,,,,BIOCYTIN_180123_02_A06,500367232,,,,qc,http://lims2/focal_plane_image_series?id=659951801,,,,,,
180115,PA,7,Vip-IRES-Cre;Ai14-368553.05.02.01,x,x,,None,,Cre+,17:16,17:30,2.233333333,VISp,3-Feb,34.7,Vip-IRES-Cre;Ai14-368553.05.02,3,2,,,-20,-20,nucleus_present,1000,no,1,"Cell Dimmed,Cell Swelled Small Bubbles Accidentally moved pipette in y-drection when taking out after 4x image so maybe nucleus was either sucked in or deattached from pipette.",0.55,2.883333333,9.866666667,,,5.1,,,"Patch/Cell Unstable,Cell Depolarized,Rheobase Changed,Ended After C1 1, 5-9",20180112,AiV2-50uM alexa 488,0.5,0.5,456,EPhys_180115_02_B01_M,PAS4_180115_456_A01,PAS4_180115_456_A01,A8S4_180119_08_E05,777.7868,9333.44,459.2,5510.4,249.3456,209.8544,46%,Pass,21,209.8544,pass,,,,,,,,,BIOCYTIN_180123_02_B01,500367048,,,,qc,http://lims2/focal_plane_image_series?id=659952501,,,,,,
180116,PA,7,Htr3a-Cre_NO152;Ai14-368660.06.02.01,x,x,,None,,Cre+,12:59,13:16,3,VISp,4,30.3,Sst-IRES-Cre;Ai14-368771.06.02,3,3,,,-25,-25,nucleus_present,1500,no,1,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled No Bubbles Nucleated. No sign of WOD but slice looks darker.",1,2.816666667,8.966666667,,,5.4,,,"Rheobase Changed,Ended After C1 0, 16",20180115,AiV2-50uM alexa 488,0.5,0.5,451,EPhys_180115_02_B02_M,PXS4_180116_451_A01,PXS4_180116_451_A01,A8S4_180119_08_F06,1735.5,20826,1284.5,15414,462.42,822.08,64%,Pass,21,822.08,pass,,,,,,,,,,,,,,,,,,,,,
180116,PA,7,Sst-IRES-Cre;Ai14-368771.06.02.01,x,x,,None,,Cre+,15:43,15:59,2.216666667,VISp,3-Feb,34.9,Sst-IRES-Cre;Ai14-368771.05.02,2,2,Lot of dead cells,,-21,-21,nucleus_present,1500,no,1,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled No Bubbles Nucleated.",1.133333333,2.816666667,9.516666667,,,6.5,,,"Patch/Cell Unstable,Cell Hyperpolarized,Rheobase Changed,Ended After C1 1",20180115,AiV2-50uM alexa 488,0.5,0.5,452,EPhys_180115_02_B03_M,PAS4_180116_452_A01,PAS4_180116_452_A01,A8S4_180119_08_D06,1177.308,14127.69,675.4,8104.8,359.3128,316.0872,47%,Pass,21,316.0872,pass,,,,,,,,,BIOCYTIN_180123_02_B03,500367784,,,,qc,http://lims2/focal_plane_image_series?id=659953054,,,,,,
180116,PA,7,Sst-IRES-Cre;Ai14-368771.05.02.01,x,x,,None,,Cre+,10:55,11:39,2.483333333,VISp,4,30,Htr3a-Cre_NO152;Ai14-368660.06.02,2,2,,,-35,-35,nucleus_present,1000,no,1,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled No Bubbles Nucleated, couldn't see nucleus until end of retraction.",1.4,2.816666667,10.78333333,,,5.9,,,"Patch/Cell Unstable,Cell Depolarized,Rheobase Changed,Ended After C1,'Wave of Death'",20180115,AiV2-50uM alexa 488,0.5,0.5,453,EPhys_180115_02_B04_M,PAS4_180116_453_A01,PAS4_180116_453_A01,A8S4_180119_08_E06,1172.236,14066.83,803.5,9642,309.3475,494.1525,62%,Pass,21,494.1525,pass,,,,,,,,,BIOCYTIN_180123_02_B04,500367590,,,,qc,http://lims2/focal_plane_image_series?id=659953527,,,,,,
180117,P8,4,Vip-IRES-Cre;Ai14-368556.04.02.01,x,x,,None,,Cre+,14:34,14:52,1.05,VISp,3-Feb,36.5,Vip-IRES-Cre;Ai14-368556.04.02,2,2,,,-26,-26,nucleus_present,1000,no,1,Cell Shrunk No Bubbles,0.45,5.266666667,13.65,,,5.2,,,Patch/Cell Unstable bad ephys,20180116,AiV2-50uM alexa 488,0.5,0.5,351,EPhys_180115_02_C02_M,P8S4_180117_351_A01,P8S4_180117_351_A01,A8S4_180119_08_G06,1389.753,16677.04,1184.8,14217.6,406.3864,778.4136,66%,Pass,21,778.4136,pass,,,,,,,,,BIOCYTIN_180123_02_C02,500366870,,,,qc,http://lims2/focal_plane_image_series?id=659953604,,,,,,
180117,P8,4,Vip-IRES-Cre;Ai14-368556.03.02.01,x,,,None,,Cre+,15:36,15:58,1.716666667,VISp,3-Feb,49.9,Vip-IRES-Cre;Ai14-368556.03.02,2,2,,,-26,-26,nucleus_absent,10,no,1,Cell Shrunk No Bubbles,0.4,3.85,9.6,,,7,,,,20180116,AiV2-50uM alexa 488,0.5,0.5,352,EPhys_180115_02_C04_M,P8S4_180117_352_A01,P8S4_180117_352_A01,A8S4_180119_08_H06,1122.701,13472.42,556.3,6675.6,361.0387,195.2613,35%,Fail,21,195.2613,fail,,,,,,,,,BIOCYTIN_180123_02_C04,500366670,,,,processing,http://lims2/focal_plane_image_series?id=659954509,,,,,,
180117,P9,6,Ndnf-IRES2-dgCre;Ai14-368853.03.01.01,x,x,,None,,Cre+,13:07,13:13,2.016666667,VISp,1,64.2,Ndnf-IRES2-dgCre;Ai14-368853.03.01,4,3,,,-19,-19,nucleus_absent,1000,no,1,"Cell Dimmed Small Bubbles Alexa fill visible
  Outside-Out",0.333333333,2.416666667,8.883333333,,,4.6,,,,20180116,AiV2-50uM alexa 488,0.5,0.5,401,EPhys_180115_02_B06_M,P9S4_180117_401_A01,P9S4_180117_401_A01,A8S4_180125_06_A05,879.4527,10553.43,688.6,8263.2,276.8172,411.7828,60%,Pass,21,411.7828,pass,,,,,,,,,BIOCYTIN_180123_02_B06,500367222,,,,qc,http://lims2/focal_plane_image_series?id=659953565,,,,,,
180117,P9,6,Ndnf-IRES2-dgCre;Ai14-368853.04.01.01,x,x,,None,,Cre+,13:56,14:12,1.5,VISp,1,63.4,Ndnf-IRES2-dgCre;Ai14-368853.04.01,3,3,,,-18.3,-18.3,nucleus_present,1200,no,1,"Cell Dimmed,Cell Swelled No Bubbles Alexa fill visible
  Nucleated",0.4,1.366666667,8.716666667,,,4.5,,,Patch Became Leaky,20180116,AiV2-50uM alexa 488,0.5,0.5,402,EPhys_180115_02_C01_M,P9S4_180117_402_A01,P9S4_180117_402_A01,A8S4_180125_06_B05,1044.918,12539.02,947.5,11370,240.665,706.835,75%,Pass,21,706.835,pass,,,,,,,,,BIOCYTIN_180123_02_C01,500367038,,,,qc,http://lims2/focal_plane_image_series?id=659953585,,,,,,
180117,PA,7,Ndnf-IRES2-dgCre;Ai14-368852.05.01.01,x,x,,None,,Cre+,11:38,12:14,2.983333333,VISp,1,21.3,Ndnf-IRES2-dgCre;Ai14-368852.05.01,3,3,,,-30,-30,nucleus_present,1500,no,1,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled Small Bubbles",1.833333333,3.533333333,9.95,,,6.5,,,"Patch/Cell Unstable,Cell Depolarized,Rheobase Changed,Ended After C1",20180116,AiV2-50uM alexa 488,0.5,0.5,451,EPhys_180115_02_B05_M,PAS4_180117_451_A01,PAS4_180117_451_A01,A8S4_180125_06_C05,581.5849,6979.02,336.4,4036.8,139.2696,197.1304,59%,Pass,21,197.1304,pass,,,,,,,,,BIOCYTIN_180123_02_B05,500367406,,,,qc,http://lims2/focal_plane_image_series?id=659953546,,,,,,
180117,PB,2,Ndnf-IRES2-dgCre;Ai14-368853.03.02.01,x,x,,None,,Cre+,14:49,15:02,2.2,VISp,1,79.5,Ndnf-IRES2-dgCre;Ai14-368853.03.02,4,4,,,-30,-30,nucleus_present,600,not_intentionally,1,Cell Dimmed No Bubbles,0.9,0,24.26666667,,,5.4,,,,20180116,AiV2-50uM alexa 488,0.5,0.5,501,Ephys_180115_02_C03_M,PBS4_180117_501_A01,PBS4_180117_501_A01,A8S4_180125_06_D05,467.7076,5612.49,194,2328,98.164,95.836,49%,Pass,21,95.836,pass,,,,,,,,,BIOCYTIN_180123_02_C03,500367054,,,,qc,http://lims2/focal_plane_image_series?id=659954176,,,,,,
180117,PB,2,Vip-IRES-Cre;Ai14-368556.03.01.01,x,,,None,,Cre+,15:46,16:52,2.116666667,VISp,3-Feb,73,Vip-IRES-Cre;Ai14-368556.03.01,3,2,,,-33,-33,nucleus_absent,300,no,1,Medium Bubbles,0.65,0.016666667,15.1,,,6,,,,20180116,AiV2-50uM alexa 488,0.5,0.5,502,Ephys_180115_02_C05_M,PBS4_180117_502_A01,PBS4_180117_502_A01,A8S4_180125_06_E05,438.7815,5265.38,99.7,1196.4,75.8717,23.8283,24%,Fail,21,23.8283,fail,,,,,,,,,BIOCYTIN_180123_02_C05,500366854,,,,processing,http://lims2/focal_plane_image_series?id=659954999,,,,,,
180118,P8,4,Sst-IRES-Cre;Ai14-370041.04.02.01,x,x,,None,,Cre+,9:45,9:54,1.316666667,VISp,4,58.2,Sst-IRES-Cre;Ai14-370041.04.02,3,3,,,-35,-35,nucleus_present,1000,no,1,Cell Swelled No Bubbles,1.1,3.45,11.23333333,,,4.3,,,Patch Became Leaky,20180117,AiV2-50uM alexa 488,0.5,0.5,351,EPhys_180115_02_C06_M,P8S4_180118_351_A01,P8S4_180118_351_A01,A8S4_180125_06_E06,1204.497,14453.96,729.6,8755.2,359.6928,369.9072,51%,Pass,21,369.9072,pass,,,,,,,,,BIOCYTIN_180123_02_C06,500366686,,,,qc,http://lims2/focal_plane_image_series?id=659955809,,,,,,
180118,P8,4,Sst-IRES-Cre;Ai14-370041.04.02.02,x,,,None,,Cre+,9:45,10:22,1.516666667,VISp,5,60,Sst-IRES-Cre;Ai14-370041.04.02,2,2,,,-45,-45,nucleus_absent,200,no,1,No Bubbles,3.283333333,4.9,18.33333333,,,4.8,,,Patch/Cell Unstable,20180117,AiV2-50uM alexa 488,0.5,0.5,352,,P8S4_180118_352_A01,P8S4_180118_352_A01,A8S4_180125_06_F06,784.5528,9414.63,348.7,4184.4,231.5368,117.1632,34%,Fail,21,117.1632,fail,,,,,,,,,BIOCYTIN_180123_02_C06,500366686,,,,qc,http://lims2/focal_plane_image_series?id=659955809,,,,,,
180118,P8,4,Sst-IRES-Cre;Ai14-370041.05.02.01,x,x,,None,,Cre+,11:18,11:27,1.566666667,VISp,5,55.7,Sst-IRES-Cre;Ai14-370041.05.02,2,3,,,-40,-40,nucleus_present,1000,no,1,Cell Shrunk No Bubbles,2.35,4.666666667,13.48333333,,,5,,,,20180117,AiV2-50uM alexa 488,0.5,0.5,353,EPhys_180115_02_D05_M,P8S4_180118_353_A01,P8S4_180118_353_A01,A8S4_180125_06_G06,1778.834,21346,1252.7,15032.4,468.5098,784.1902,63%,Pass,21,784.1902,pass,,,,,,,,,BIOCYTIN_180123_02_D05,500366118,,,,processing,http://lims2/focal_plane_image_series?id=659956933,,,,,,
180118,P9,6,Sst-IRES-Cre;Ai14-370041.02.01.01,x,x,,None,,Cre+,9:53,10:12,1.266666667,VISp,6a,60.6,Sst-IRES-Cre;Ai14-370041.02.01,3,3,,,-18.5,-18.5,nucleus_absent,1000,no,1,"Cell Dimmed Small Bubbles,Solution in Pipette Shank Alexa fill visible
  Outisde-Out",0.466666667,3.816666667,11.61666667,,,4.5,,,Patch Became Leaky,20180117,AiV2-50uM alexa 488,0.5,0.5,401,EPhys_180115_02_D01_M,P9S4_180118_401_A01,P9S4_180118_401_A01,A8S4_180125_06_H06,861.0601,10332.72,474.1,5689.2,253.6435,220.4565,47%,Pass,21,220.4565,pass,,,,,,,,,BIOCYTIN_180123_02_D01,500366318,,,,processing,http://lims2/focal_plane_image_series?id=659956361,,,,,,
180118,P9,6,Sst-IRES-Cre;Ai14-370041.02.01.02,x,x,,None,,Cre+,9:53,10:36,1.483333333,VISp,3-Feb,77.9,Sst-IRES-Cre;Ai14-370041.02.01,3,2,,,-19.2,-19.2,nucleus_absent,1000,no,1,"Cell Dimmed No Bubbles Alexa fill visible
  Outside-Out",0.6,2.816666667,10.08333333,,,4.9,,,,20180117,AiV2-50uM alexa 488,0.5,0.5,402,,P9S4_180118_402_A01,P9S4_180118_402_A01,A8S4_180125_06_A07,961.4601,11537.52,815.1,9781.2,247.7904,567.3096,70%,Pass,21,567.3096,pass,,,,,,,,,BIOCYTIN_180123_02_D01,500366318,,,,processing,http://lims2/focal_plane_image_series?id=659956361,,,,,,
